date,Hospitalized Census 5%,Hospitalized Census 25%,Hospitalized Census Median,Hospitalized Census 75%,Hospitalized Census %95,ICU Census 5%,ICU Census 25%,ICU Census Median,ICU Census 75%,ICU Census %95,Vent Census 5%,Vent Census 25%,Vent Census Median,Vent Census 75%,Vent Census %95,Hospitalized Admits 5%,Hospitalized Admits 25%,Hospitalized Admits Median,Hospitalized Admits 75%,Hospitalized Admits %95,ICU Admits 5%,ICU Admits 25%,ICU Admits Median,ICU Admits 75%,ICU Admits %95,Vent Admits 5%,Vent Admits 25%,Vent Admits Median,Vent Admits 75%,Vent Admits %95
2020-04-24,24.3227474171,28.2713749958,31.2041005135,34.105560466475,38.8570357033,5.171161207,9.4318943395,12.0895130851,14.692911939,18.950686300464966,6.684816782050001,8.7456596837,10.3510983041,11.8815915756,14.2335842947,0,1,3,4,6,0,0,1,2,3,0,0,1,1,3
2020-04-25,23.0494237331,27.475099348025,30.5151417549,33.3700804676,38.2484517743,5.0109225837,9.1471008901,11.8374511132,14.41573310025,18.6981710923,6.4199123335,8.528121479675,10.147064282,11.5494259601,14.0605109043,0,1,2,4,6,0,0,1,2,3,0,0,1,1,3
2020-04-26,22.8304397104,26.694750438,29.6709907699,32.7059404566,37.1587054352,4.7416791413,9.0663794028,11.4071475921,14.1946152882,18.4816794117,6.1954958814,8.3163821092,9.7243002388,11.267466462,13.8809132608,0,1,2,4,6,0,0,1,1,3,0,0,1,1,3
2020-04-27,22.1081751046,25.8210579329,28.8698160244,31.7918113372,36.6459937913,4.755402406255001,8.617528411,10.9863021669,13.6916499531,18.2124394992,6.1276493837,7.8874155997,9.333994908,10.9155159495,13.6347148409,0,1,2,3,6,0,0,1,1,3,0,0,1,1,2
2020-04-28,21.3317260243,25.0528277026,28.0166701674,31.1037347951,36.4079725753,4.2182435046,8.403525512,10.74471898505,13.322422822925,17.9851602581,5.7974415249,7.7385284820999996,9.1197624804,10.6044713542,13.5406975994,0,1,2,3,5,0,0,1,1,3,0,0,1,1,2
2020-04-29,20.7281893276,24.2920213092,27.2822055901,30.5239423583,35.8039894376,3.9960353091,7.9013291574,10.4385416355,13.1491180458,17.9720926223,5.5476963472000005,7.3729197004,8.900448071,10.4519986127,13.2280914692,0,1,2,3,6,0,0,1,1,3,0,0,1,1,3
2020-04-30,19.8263353346,23.511128239050002,26.5787877193,29.7975697816,35.0676144916,3.9872087523250004,7.626966496,10.1852523112,12.825774193800001,17.6821299331,5.21450442,7.1167833585,8.6334721347,10.0924730476,13.0077789338,0,1,2,3,6,0,0,1,1,3,0,0,1,1,2
2020-05-01,19.2461747316,22.6604906183,25.8743172136,29.0911338746,34.9976377822,3.7139788205000004,7.4770084495,9.9528002024,12.575865619,17.397912614124987,4.9822205254,6.8746908428,8.4208197183,9.935990123,12.7672343821,0,1,2,3,5,0,0,1,1,3,0,0,1,1,2
2020-05-02,18.5152866018,21.919238804,24.9696541075,28.6936236213,34.3777465357,3.345473878,7.143777629175,9.6454607692,12.2570119996,16.8741015534,4.8755193624,6.6562086837,8.066882170549999,9.8686341449,12.7394053942,0,1,2,3,5,0,0,1,1,3,0,0,1,1,2
2020-05-03,17.5598350008,21.3422939538,24.287506014,28.4870134181,33.9997306949,3.2366535076,6.9052108324,9.5011108575,12.0449845332,16.4978033497,4.6281138838,6.4569561152,7.8454664812,9.64835367,12.453662120839969,0,1,2,3,5,0,0,1,1,3,0,0,0,1,2
2020-05-04,16.7405129889,20.6752027391,23.7647618747,27.863251579625,33.5870026547,3.1374694441,6.6768668468,9.2169960354,11.7611004377,16.1121628797,4.579285231235,6.1624722358,7.6544734667,9.4481036038,12.1442718813,0,1,2,3,5,0,0,1,1,3,0,0,0,1,2
2020-05-05,15.8567178073,19.8973348114,23.3357541367,27.3474232879,32.8863083526,3.125075340695006,6.4996521024,8.935550277900001,11.6345822723,16.0532419217,4.2292724058,6.085312186,7.5911891068,9.3627341002,11.9760378451,0,1,2,3,5,0,0,1,1,2,0,0,1,1,2
2020-05-06,15.2756209974,19.1569777229,22.6663587195,26.4690022884,32.3837131733,3.0689958364,6.3697924134,8.729984948,11.3931007669,15.679510213,3.9741360544000006,5.8821081323,7.3820616836,9.0708099762,11.8250549559,0,1,2,3,5,0,0,1,1,2,0,0,0,1,2
2020-05-07,14.790612567,18.7948557868,21.9115316358,26.1436177723,31.7939308996,2.9079485135,6.203495621925001,8.5903483048,11.204380895,15.605971063,3.7367159944,5.6825635077,7.2530062491,8.9860650541,11.638755074,0,1,2,3,5,0,0,1,1,3,0,0,0,1,2
2020-05-08,14.0184117494,18.2074038591,21.4569475234,25.9110049894,30.9598521299,2.8240912164000003,5.8932241682,8.3259122048,10.9666773356,15.3068272723,3.4970563164,5.4592212459,7.0802773274,8.8468119771,11.6735058762,0,1,2,3,5,0,0,0,1,2,0,0,0,1,2
2020-05-09,13.59890884,17.5737202004,20.9865584095,25.3372389329,30.832250418600005,2.851505949,5.6983101131,8.0624121929,10.7366914515,15.4201264925,3.5759317003,5.3250616862,6.9242667667,8.5381960961,11.6077138849,0,1,2,3,5,0,0,1,1,3,0,0,0,1,2
2020-05-10,13.1747682544,17.1286584805,20.462061478,24.6397311182,30.751227785300003,2.7912046928,5.6011537721,7.8550682641,10.4386918453,15.2654667181,3.4351565159,5.2173473104,6.7115344892,8.5437252875,11.3870134191,0,1,2,3,4,0,0,1,1,2,0,0,0,1,2
2020-05-11,12.2864569727,16.5659300166,20.0176344547,23.937538257699998,30.43812245,2.8189538194800017,5.3849434943,7.5788170144,10.1889912983,14.828112186799999,3.1867812555,5.0510988575,6.4892185668,8.2866959144,11.2860969919,0,1,1,2,5,0,0,0,1,2,0,0,0,1,2
2020-05-12,11.9834349896,15.9898244245,19.514475925,23.2997155188,30.7124705596,2.6278262287,5.2090539613,7.524020037,10.047056388,14.843452606499998,3.1427357882,4.863995092574999,6.3837815599,8.1561966402,11.0461724758,0,1,1,3,5,0,0,0,1,3,0,0,0,1,2
2020-05-13,11.7219804331,15.4372998317,19.0995375569,23.0787369709,30.557760307099997,2.4028346125600004,5.1854757447,7.2386064579,9.797877037,14.5891685142,2.9044265865,4.7165936342,6.2858666784,8.0183662395,11.0625219351,0,1,1,3,5,0,0,0,1,2,0,0,0,1,2
2020-05-14,10.9457392449,15.0077529262,18.6978019043,22.6678192595,30.1109432437,2.2019136389,4.9767027593,7.0609565894,9.5489775387,14.282157341,2.743107007700001,4.5091261096,6.1237989863,8.0297482466,10.9503777753,0,1,1,3,5,0,0,0,1,2,0,0,0,1,2
2020-05-15,10.6421093973,14.7976842101,18.1313445108,22.296860723,29.9469824153,2.255398747,4.8416021178,7.0102514565,9.4153513894,14.2566424197,2.6867348527,4.403966864325,5.8185685256,7.7072683389000005,10.5716269362,0,1,1,3,5,0,0,0,1,2,0,0,0,1,2
2020-05-16,9.9788958677,14.3142483461,17.51828578855,22.0153941085,29.988060838099997,2.2177293573,4.644406022,6.869581142,9.16581506805,14.4278808363,2.5581506416,4.2173032328,5.7212618056,7.6405142954,10.6832996747,0,1,1,2,5,0,0,0,1,2,0,0,0,1,2
2020-05-17,9.5377728136,13.5948335432,17.1327460431,21.390329039,29.1531227718,1.9756779361999999,4.3475676243,6.6453523042,8.8291157279,14.1068530451,2.4242305295,4.1338283039,5.6305475812,7.4273896726,10.6025722291,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-05-18,8.963733892,13.1829021315,16.8058460376,21.2176669067,28.8696620954,1.7874777296,4.2447434932,6.4308227672000005,8.9098986191,13.8524563172,2.3014785769,3.9020562455,5.4609666951,7.2695845266,10.6956940464,0,0,1,2,5,0,0,0,1,2,0,0,0,1,2
2020-05-19,8.665006443055015,12.7447291325,16.5170725708,20.6898734491,28.813147024,1.8201314259,4.1235144093,6.2853998079,8.5721899511,13.6513770989,2.1032578846,3.7557990361,5.3240470132,7.102425508825,10.496533808999988,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-05-20,8.403763166350004,12.413452992549999,16.0550781464,20.4281976636,28.8134452932,1.6715594225000001,4.0149777873,6.1262940401,8.373322146,13.518135579934974,2.0344643986,3.7402792478,5.2198766199,7.084451326,10.1037943782,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-05-21,7.956547134999999,12.0176255688,15.559090658,20.268954731775,28.2473245402,1.6013160397900004,3.9163719049,5.8944329026,8.2567725759,13.3375663508,1.9274554001,3.6061609211,5.0719001497,6.8919119937,9.9717759303,0,0,1,2,5,0,0,0,1,2,0,0,0,1,2
2020-05-22,7.604457074800001,11.4818545002,15.3336359008,19.7362954638,28.6674626173,1.5816664389000001,3.7469247181,5.8206704666,8.1436213992,13.4391732747,1.7596886924000001,3.4213017862,4.9381110617,6.782740414,10.0714243638,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-05-23,7.1918595495,11.1395116758,15.0741609808,19.365524834375,28.2336135918,1.6060112781,3.6486549903,5.6034414467,7.9876623437,13.1720490322,1.6865635714,3.345540626,4.8599893945999995,6.8379702781,9.8455010439,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-05-24,6.7499931312,10.7240788526,14.5030238392,18.9062036555,27.6233017014,1.498981006,3.4900577862,5.5291330693,7.9024512584,12.8391567359,1.6468231635000001,3.2693353158000003,4.6443615665,6.5730070366,9.7704172848,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-05-25,6.4140431243,10.5066083718,14.2699393921,18.6836083141,27.187415475139446,1.4644185123,3.4484550574,5.328292293,7.6070856701,12.989814681,1.5785075603,3.2182130641,4.5277747496,6.5013600861,9.7168306116,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-05-26,6.154664471,10.2679145347,13.6588096956,18.0495238003,27.037633450914967,1.2905170084,3.3448988184,5.1622993161,7.6667912985,12.6164597262,1.5283855418,3.0445306757,4.443101235,6.398589057,9.4754288978,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-05-27,5.9996829331,9.8704448257,13.5814086338,17.9681510932,26.3977213187,1.1734597448,3.1710626875,4.9682581058,7.4326337352,12.392363416564962,1.3958037037,2.9042622839,4.2867828577000004,6.238488499174999,9.3476453572,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-05-28,5.7962669561,9.5167473333,13.232834813,17.6517900928,26.2598417452,1.2857279992000001,3.1266293231,4.7564735523,7.3537644731,12.512655969994892,1.3307555184250006,2.8491681499,4.1626076693,6.1708505823,9.4829042576,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-05-29,5.4472016787,9.183857167974999,12.8514231447,17.4908315983,25.850615974,1.1837776136,3.0478746989,4.7059772741,7.12682962775,12.367659306,1.2681718787,2.6601084176,4.142846937,6.0504024367,9.2385925995,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-05-30,5.1452654305,8.8194051822,12.4333558251,16.9417611154,25.7914491223,1.1588294304,2.955330301,4.6181151102,7.0484001346,12.039346268519902,1.1974197079,2.5772151789,4.0293425018,5.971359359,9.3785324177,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-05-31,4.8126420896,8.5427497332,12.1226260325,16.9261414672,25.4438283214,1.0306342247,2.7786696705000002,4.4791517202,6.945728149,12.3695979236,1.1723966973,2.4451651532,3.921220732,5.8613692067,9.1371913916,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-06-01,4.6567993765,8.2626422824,11.9036703848,16.3968219192,25.209563612,0.9329883997000001,2.629791417025,4.3585426271,6.7538374796,12.01922588,1.0713568314,2.4137685999,3.7951677992,5.619450477375,9.4008089652,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-06-02,4.4224696229,8.0477365771,11.4149241674,16.0017970667,25.030006297,0.8805786325,2.5736929625,4.1739718042,6.6374984447,11.8779369432,1.0376670182,2.2992534297000002,3.6120900989,5.5162482345,9.03249616535496,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-06-03,4.2214224164,7.6786036879,11.0727256998,15.8106384063,24.7722337716,0.7987698688,2.4365302679,4.0166263943,6.4949851839,11.6108513445,0.9696279784,2.1943449888,3.5202970037,5.3697259415,8.9214444956,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-06-04,3.9455784134,7.5715742766,10.7500740576,15.6098156058,24.9400427595,0.7299037802,2.3554719285,3.9517140796,6.3702358512,11.6111977947,0.9011400168,2.0988932985,3.453624056,5.2847506186,8.918640648999954,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-06-05,3.8876735963,7.2850598953,10.469754982,15.4403523966,24.3764562694,0.7241297774000001,2.2703068626,3.852680819,6.172611106,11.3819611511,0.8830203201,1.9801767935,3.3313865641,5.2316727744,8.7687937569,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-06-06,3.6287732165,7.011208783,10.16023069365,15.1448779056,24.2659788554,0.6858649198,2.1988808874,3.8145610525,6.2056990234,11.1723969408,0.8245249440000001,1.9134875432,3.3041160481,5.0853959025,8.74707892601,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-06-07,3.6096784388,6.9083365986,9.9376897045,15.0473883093,24.4293283716,0.6405417665,2.0981900469,3.7658483423,5.9947249493,10.9021819,0.7956598868,1.8644083105,3.2351414597,5.0567682132,8.4874230251,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-06-08,3.3625827927,6.56081132,9.7381334695,14.815174682,24.3231634215,0.5739566489,2.0787536578,3.6721726545,5.8864959643,11.0356713803,0.7396674865,1.8299585076,3.1903440671,5.0344851316,8.5640731487,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-06-09,3.1591898064,6.2814373536,9.6145348593,14.6776054095,24.30845609543472,0.5530523375,2.0362874693,3.6034588786,5.7893678569,10.7735522335,0.7146764857,1.7255808190000002,3.0702214283,4.9585994994,8.1997670328,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-06-10,2.9567781868000003,6.0104495016,9.389829391,14.2755258843,24.069084404429944,0.49769060789999997,1.9525185783,3.5840508012,5.8492598907,10.5706072719,0.6395703595000001,1.6588165370999999,3.0007465776,4.83719434375,8.249323051,0,0,1,2,4,0,0,0,1,2,0,0,0,1,1
2020-06-11,2.7970186659,5.7512683799,9.210318018599999,14.1362288549,23.9486867725,0.4143895154,1.8071382705999999,3.4208779512,5.744331155,10.6053267676,0.5723572175,1.5799595752,2.9086569245,4.7983327546000005,8.3391963091,0,0,1,2,3,0,0,0,1,2,0,0,0,1,2
2020-06-12,2.6925229121000003,5.5788257539,8.904483444650001,13.8638678149,23.4197150115,0.3782485179,1.7651885751,3.2546424662,5.5210173379,10.6195291847,0.5621966469,1.6499739991,2.81798864125,4.7611202291,8.2017436226,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-06-13,2.6517243182,5.5557710957,8.8503994771,13.5971430916,23.298313091,0.37532565960000003,1.7440688163,3.2081455069,5.55047765,10.4514713645,0.545126244,1.6362379289,2.7558010378,4.6528975772,8.2045393637,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-06-14,2.6713757528,5.3182907882,8.4477014712,13.0534665514,23.8842135307,0.3434343114,1.7175258539,3.1621713087,5.3614851551000005,10.353756094379959,0.5019323846,1.5525203811,2.7344172366,4.5124273307,8.2111821621,0,0,1,1,3,0,0,0,1,2,0,0,0,0,2
2020-06-15,2.5360727342000002,5.17741339,8.2920455251,12.8717667186,23.3150757645,0.3743661593,1.6496988699,3.025396337,5.2613911625,10.1265890282,0.4715151012,1.4607277146,2.6860302702,4.2913594136,8.0685029667,0,0,1,1,3,0,0,0,1,2,0,0,0,0,1
2020-06-16,2.3393164156,4.9817311547,8.0518016568,12.6647369003,22.9668102438,0.3499585027,1.5839844426,2.9138281339,5.1791450491,10.1298778609,0.43531869710000004,1.4440669436,2.5690801948,4.3133758987,7.828374262864951,0,0,1,1,3,0,0,0,1,2,0,0,0,1,1
2020-06-17,2.1871557277,4.8859215706,7.8140941405,12.7435546611,22.928859456,0.3488429569,1.5018028270000001,2.8945938351000002,5.0537956213,10.0437147871,0.4007274168,1.3743756156,2.5468113854,4.1824554439,7.7492015936000005,0,0,1,1,3,0,0,0,1,2,0,0,0,0,1
2020-06-18,2.160035824,4.6446939221,7.6925013502,12.5631387194,22.7092690289,0.3560675048,1.3827914637,2.8069232749,5.0176951216250005,9.9714595731,0.3862767975,1.3360585992,2.4565266148,4.1547901854,7.8158848069,0,0,0,1,4,0,0,0,1,2,0,0,0,0,2
